Gene Id	Gene Symbol	Entrez ID	Chromosome	Transcription Start	Transcription End
uc011izn.1	RXRB	6257	chr6_qbl_hap6	4395784	4400655
uc011izl.1	RXRB	6257	chr6_qbl_hap6	4395784	4398569
uc011jba.2	DAXX	1616	chr6_qbl_hap6	4518582	4523042
uc011jbb.2	DAXX	1616	chr6_qbl_hap6	4518582	4523042
uc011jbc.2	DAXX	1616	chr6_qbl_hap6	4518582	4523042
uc011jaz.2	DAXX	1616	chr6_qbl_hap6	4518582	4523042
uc021zvn.1	DAXX	1616	chr6_qbl_hap6	4518582	4522000
uc021zvo.1	DAXX	1616	chr6_qbl_hap6	4518582	4522000
uc011jbd.1	DAXX	1616	chr6_qbl_hap6	4520178	4523042
uc011jhp.2	TCF19	6941	chr6_ssto_hap7	2461238	2466929
uc011jhq.2	TCF19	6941	chr6_ssto_hap7	2461238	2466929
uc011jjq.2	NFKBIL1	4795	chr6_ssto_hap7	2846156	2857408
uc011jjp.2	NFKBIL1	4795	chr6_ssto_hap7	2846156	2857408
uc011jjm.2	NFKBIL1	4795	chr6_ssto_hap7	2845432	2857408
uc011jjn.2	NFKBIL1	4795	chr6_ssto_hap7	2845432	2857408
uc011jjo.1	NFKBIL1	4795	chr6_ssto_hap7	2845432	2858479
uc011jjx.2	TNF	7124	chr6_ssto_hap7	2874150	2876913
uc011jjy.2	TNF	7124	chr6_ssto_hap7	2875092	2876913
uc011jlo.1	CSNK2B	1460	chr6_ssto_hap7	2964461	2968648
uc021zwo.1	CSNK2B	1460	chr6_ssto_hap7	2964461	2967682
uc011jln.1	CSNK2B	1460	chr6_ssto_hap7	2964461	2967412
uc011jlm.1	CSNK2B	1460	chr6_ssto_hap7	2964461	2966412
uc011jva.2	PHF1	5252	chr6_ssto_hap7	4859020	4864476
uc011juz.2	PHF1	5252	chr6_ssto_hap7	4859020	4864476
uc011jvb.2	PHF1	5252	chr6_ssto_hap7	4859020	4864476
uc011jvc.2	PHF1	5252	chr6_ssto_hap7	4859020	4864476
uc011jht.2	POU5F1	5460	chr6_ssto_hap7	2467050	2473404
uc011jhs.2	POU5F1	5460	chr6_ssto_hap7	2467050	2469564
uc021zwd.1	POU5F1	5460	chr6_ssto_hap7	2467050	2469564
uc011jhr.2	POU5F1	5460	chr6_ssto_hap7	2467050	2468519
uc011jrb.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jra.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc021zxl.1	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jrg.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jrf.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jqv.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jqw.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jqs.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jrd.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jqz.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jqx.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jrc.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc021zxi.1	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jre.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc021zxj.1	AGER	177	chr6_ssto_hap7	3496472	3499827
uc021zxk.1	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jqu.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jqt.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jrh.2	AGER	177	chr6_ssto_hap7	3497551	3499827
uc021zxg.1	AGER	177	chr6_ssto_hap7	3496472	3499749
uc011jri.2	AGER	177	chr6_ssto_hap7	3498072	3499827
uc021zxh.1	AGER	177	chr6_ssto_hap7	3496472	3499749
uc011jqy.2	AGER	177	chr6_ssto_hap7	3496472	3499827
uc011jrj.2	AGER	177	chr6_ssto_hap7	3498607	3499827
uc011jrk.2	AGER	177	chr6_ssto_hap7	3498973	3499827
uc011jrl.1	PBX2	5089	chr6_ssto_hap7	3500237	3505689
uc011jrm.2	PBX2	5089	chr6_ssto_hap7	3502475	3505689
uc011jvw.2	UNCX	340260	chr7	1272653	1276613
uc003skr.3	MAFK	7975	chr7	1570367	1582679
uc003sks.1	MAFK	7975	chr7	1577122	1582322
uc003snc.1	FOXK1	221937	chr7	4721929	4811074
uc003sna.1	FOXK1	221937	chr7	4683387	4811074
uc003snb.1	FOXK1	221937	chr7	4721929	4795175
uc011jxz.1	AHR	196	chr7	17338275	17385775
uc003sue.3	HDAC9	9734	chr7	18535368	19036992
uc003sui.3	HDAC9	9734	chr7	18535884	19036992
uc003suh.3	HDAC9	9734	chr7	18535884	18993939
uc003sud.2	HDAC9	9734	chr7	18535368	18708466
uc011jye.2	HDAC9	9734	chr7	18548899	18708466
uc011jya.2	HDAC9	9734	chr7	18126571	18708466
uc011jyc.2	HDAC9	9734	chr7	18535368	18708466
uc011jyb.2	HDAC9	9734	chr7	18535368	18708466
uc011jyf.2	HDAC9	9734	chr7	18548899	18708466
uc003suj.3	HDAC9	9734	chr7	18535884	19036992
uc011jyd.2	HDAC9	9734	chr7	18535884	18875272
uc003sua.1	HDAC9	9734	chr7	18330044	18869015
uc010kud.2	HDAC9	9734	chr7	18535884	18708466
uc010kue.1	HDAC9	9734	chr7	18629967	18788761
uc003suf.2	HDAC9	9734	chr7	18535817	18708466
uc003suk.3	HDAC9	9734	chr7	18832781	19036992
uc003sub.4	HDAC9	9734	chr7	18535368	18588125
uc003sva.3	SP4	6671	chr7	21467688	21554151
uc003svb.3	SP4	6671	chr7	21467688	21554151
uc003svj.4	IL6	3569	chr7	22766765	22771621
uc011jyo.1	IL6	3569	chr7	22766765	22770157
uc011jyp.1	IL6	3569	chr7	22766765	22770157
uc011jyq.1	IL6	3569	chr7	22766818	22770157
uc003sxq.3	NFE2L3	9603	chr7	26191846	26226756
uc003szd.1	EVX1	2128	chr7	27282163	27286192
uc011jzn.1	EVX1	2128	chr7	27282318	27286192
uc010kuy.1	EVX1	2128	chr7	27282318	27286192
uc003szk.3	TAX1BP1	8887	chr7	27779713	27869386
uc003szl.3	TAX1BP1	8887	chr7	27779713	27869386
uc011jzo.2	TAX1BP1	8887	chr7	27778991	27869386
uc011jzp.2	TAX1BP1	8887	chr7	27779713	27869386
uc003szq.3	CREB5	9586	chr7	28452143	28865511
uc003szr.3	CREB5	9586	chr7	28475233	28865511
uc003szo.3	CREB5	9586	chr7	28338939	28865511
uc003szs.3	CREB5	9586	chr7	28725720	28865511
uc011jzr.2	CREB5	9586	chr7	28725720	28764776
uc003thb.2	POU6F2	11281	chr7	39017608	39504390
uc022acb.1	POU6F2	11281	chr7	39017608	39504390
uc010kxo.3	POU6F2	11281	chr7	39052680	39413307
uc003tkb.3	AEBP1	165	chr7	44143959	44154159
uc003tkd.3	AEBP1	165	chr7	44150752	44154159
uc003tkc.4	AEBP1	165	chr7	44150329	44154159
uc003tow.4	IKZF1	10320	chr7	50344377	50472798
uc022act.1	IKZF1	10320	chr7	50344377	50472798
uc022acu.1	IKZF1	10320	chr7	50344377	50472798
uc003tox.4	IKZF1	10320	chr7	50344377	50472798
uc022acv.1	IKZF1	10320	chr7	50344377	50472798
uc022acw.1	IKZF1	10320	chr7	50344377	50472798
uc022acx.1	IKZF1	10320	chr7	50344377	50472798
uc022acy.1	IKZF1	10320	chr7	50344377	50472798
uc022acz.1	IKZF1	10320	chr7	50344377	50472798
uc022acq.1	IKZF1	10320	chr7	50344377	50472798
uc003tpa.4	IKZF1	10320	chr7	50344377	50472798
uc022acr.1	IKZF1	10320	chr7	50344377	50472798
uc022acs.1	IKZF1	10320	chr7	50344377	50472798
uc011kck.2	IKZF1	10320	chr7	50348316	50472798
uc003toy.4	IKZF1	10320	chr7	50348316	50472798
uc003toz.4	IKZF1	10320	chr7	50367220	50472798
uc003tov.1	IKZF1	10320	chr7	50344377	50437142
uc010kyx.3	IKZF1	10320	chr7	50367233	50472798
uc011kdp.2	ZNF138	7697	chr7	64254770	64294025
uc003ttg.3	ZNF138	7697	chr7	64254770	64294025
uc011kdq.2	ZNF138	7697	chr7	64254770	64294025
uc003tth.3	ZNF138	7697	chr7	64254770	64294025
uc010kzs.3	ZNF138	7697	chr7	64254770	64294025
uc003ttz.3	ZNF92	168374	chr7	64838767	64865998
uc003tua.3	ZNF92	168374	chr7	64838767	64865998
uc010kzu.3	ZNF92	168374	chr7	64838767	64865998
uc003tub.3	ZNF92	168374	chr7	64838767	64865998
uc010lbq.3	GTF2IRD1	9569	chr7	73868119	74016920
uc003uap.3	GTF2IRD1	9569	chr7	73868119	74016920
uc003uaq.3	GTF2IRD1	9569	chr7	73868119	74016920
uc003uar.1	GTF2IRD1	9569	chr7	73920321	74016918
uc003uau.3	GTF2I	2969	chr7	74072029	74175022
uc003uav.3	GTF2I	2969	chr7	74072029	74175022
uc003uaw.3	GTF2I	2969	chr7	74072029	74175022
uc003uay.3	GTF2I	2969	chr7	74072029	74175022
uc003uax.3	GTF2I	2969	chr7	74072029	74175022
uc003uba.2	GTF2I	2969	chr7	74163361	74175020
uc003uat.3	GTF2I	2969	chr7	74072029	74131386
uc003uhf.4	CD36	948	chr7	80267831	80308593
uc003uhe.4	CD36	948	chr7	80267831	80303734
uc003uhd.4	CD36	948	chr7	80231503	80303734
uc003uhg.4	CD36	948	chr7	80275644	80303734
uc003uhh.4	CD36	948	chr7	80275761	80303734
uc003uhc.3	CD36	948	chr7	79998890	80303734
uc022agv.1	CD36	948	chr7	80275967	80303734
uc022agu.1	CD36	948	chr7	80275967	80303734
uc011kgv.2	CD36	948	chr7	80231503	80303734
uc003uih.3	DMTF1	9988	chr7	86781676	86825648
uc003uii.3	DMTF1	9988	chr7	86781676	86825648
uc003uil.3	DMTF1	9988	chr7	86781869	86825648
uc003uij.3	DMTF1	9988	chr7	86781676	86825648
uc011khb.2	DMTF1	9988	chr7	86781676	86825648
uc003uik.3	DMTF1	9988	chr7	86781676	86825648
uc003uin.3	DMTF1	9988	chr7	86792197	86825648
uc003uim.1	DMTF1	9988	chr7	86792197	86809018
uc003ula.3	FZD1	8321	chr7	90893782	90898132
uc003ulx.1	GATAD1	57798	chr7	92076764	92088742
uc022ahu.1	DLX6	1750	chr7	96635289	96640352
uc003upp.3	TRRAP	8295	chr7	98476112	98610866
uc011kis.2	TRRAP	8295	chr7	98476112	98610866
uc003upr.3	TRRAP	8295	chr7	98498246	98610866
uc003uqg.4	BUD31	8896	chr7	99006600	99017239
uc011kiv.1	BUD31	8896	chr7	99006600	99015494
uc003uqf.3	BUD31	8896	chr7	99006591	99017239
uc011kiu.1	BUD31	8896	chr7	99006591	99015494
uc003uqw.3	ZKSCAN5	23660	chr7	99102572	99131445
uc003uqv.3	ZKSCAN5	23660	chr7	99102272	99131445
uc010lfx.3	ZKSCAN5	23660	chr7	99102272	99131445
uc003uqx.3	ZKSCAN5	23660	chr7	99102572	99131445
uc003uqy.3	ZKSCAN5	23660	chr7	99102876	99131445
uc003url.1	ZNF498	221785	chr7	99214570	99230030
uc003urn.3	ZNF498	221785	chr7	99214570	99336131
uc003urm.1	ZNF498	221785	chr7	99214570	99230030
uc010lge.1	ZNF498	221785	chr7	99214570	99230030
uc010lgf.1	ZNF498	221785	chr7	99217183	99230030
uc003uro.1	ZNF498	221785	chr7	99218683	99230030
uc003usk.1	ZKSCAN1	7586	chr7	99613218	99635403
uc003usl.1	ZKSCAN1	7586	chr7	99613218	99635403
uc003usm.1	ZKSCAN1	7586	chr7	99613218	99635403
uc003usj.3	ZKSCAN1	7586	chr7	99613218	99622583
uc003uso.3	ZSCAN21	7589	chr7	99647416	99662663
uc003usn.1	ZSCAN21	7589	chr7	99647416	99662661
uc011kje.1	ZSCAN21	7589	chr7	99647416	99655028
uc003uyt.3	CUX1	1523	chr7	101459183	101927250
uc003uyu.3	CUX1	1523	chr7	101459183	101927250
uc011kkn.2	CUX1	1523	chr7	101459183	101927250
uc003uyw.3	CUX1	1523	chr7	101459183	101927250
uc003uyv.3	CUX1	1523	chr7	101459183	101927250
uc003uys.4	CUX1	1523	chr7	101459183	101901513
uc003uyx.4	CUX1	1523	chr7	101460881	101901513
uc003vge.2	ZNF277	11179	chr7	111846642	111983989
uc003vgf.2	ZNF277	11179	chr7	111846642	111983989
uc003vgd.3	ZNF277	11179	chr7	111846642	111970517
uc003vgc.3	ZNF277	11179	chr7	111846642	111929008
uc011kmu.2	FOXP2	93986	chr7	114055051	114333827
uc003vgz.3	FOXP2	93986	chr7	114055051	114333827
uc003vha.3	FOXP2	93986	chr7	114055051	114333827
uc003vgu.3	FOXP2	93986	chr7	113726364	114333827
uc011kmv.2	FOXP2	93986	chr7	114055051	114333827
uc003vhb.3	FOXP2	93986	chr7	114055051	114333827
uc003vhc.3	FOXP2	93986	chr7	114066556	114294198
uc003vhd.3	FOXP2	93986	chr7	114066556	114294198
uc010ljz.2	FOXP2	93986	chr7	114268594	114333827
uc003vgx.2	FOXP2	93986	chr7	114055051	114285885
uc003vgt.2	FOXP2	93986	chr7	113726364	114271760
uc003vhe.1	FOXP2	93986	chr7	114298090	114303574
uc003vgw.3	FOXP2	93986	chr7	114055051	114269032
uc003vgv.1	FOXP2	93986	chr7	113928073	114271760
uc003vhf.3	MDFIC	29969	chr7	114562208	114659970
uc022akf.1	MDFIC	29969	chr7	114562208	114563720
uc003vhg.3	MDFIC	29969	chr7	114562908	114563720
uc003voh.3	IRF5	3663	chr7	128577993	128590088
uc003voi.3	IRF5	3663	chr7	128578270	128590088
uc003vog.3	IRF5	3663	chr7	128577993	128590088
uc003voj.4	IRF5	3663	chr7	128580771	128590088
uc010llt.3	IRF5	3663	chr7	128577993	128590088
uc010llw.1	IRF5	3663	chr7	128582124	128588175
uc010lls.1	IRF5	3663	chr7	128577993	128587589
uc011kot.1	IRF5	3663	chr7	128577993	128586996
uc011kou.1	IRF5	3663	chr7	128577993	128587360
uc010llu.1	IRF5	3663	chr7	128580771	128587589
uc010llr.1	IRF5	3663	chr7	128577768	128587589
uc003vok.2	IRF5	3663	chr7	128580771	128587589
uc010llv.1	IRF5	3663	chr7	128582124	128587589
uc003vor.3	SMO	6608	chr7	128828712	128853385
uc003vos.3	SMO	6608	chr7	128845990	128853385
uc003wmb.3	EN2	2020	chr7	155250823	155257526
uc003smv.3	CARD11	84433	chr7	2945709	3083509
uc022aab.1	ETV1	2115	chr7	13930855	14029642
uc022aad.1	ETV1	2115	chr7	13930855	14031050
uc022aac.1	ETV1	2115	chr7	13930855	14030865
uc003ssw.4	ETV1	2115	chr7	13930855	14029642
uc021zzw.1	ETV1	2115	chr7	13930855	14026139
uc021zzx.1	ETV1	2115	chr7	13930855	14026139
uc021zzy.1	ETV1	2115	chr7	13930855	14026139
uc021zzz.1	ETV1	2115	chr7	13930855	14028764
uc022aaa.1	ETV1	2115	chr7	13930855	14028764
uc021zzt.1	ETV1	2115	chr7	13930855	14026139
uc021zzu.1	ETV1	2115	chr7	13930855	14026139
uc021zzv.1	ETV1	2115	chr7	13930855	14026139
uc003ssx.3	ETV1	2115	chr7	13930855	14030327
uc010ktv.3	ETV1	2115	chr7	13945822	14025145
uc003stc.3	MEOX2	4223	chr7	15650836	15726308
uc003sum.3	TWIST1	7291	chr7	19155090	19157295
uc003syd.3	HOXA1	3198	chr7	27132613	27135625
uc003sye.3	HOXA1	3198	chr7	27132613	27135625
uc003syh.3	HOXA2	3199	chr7	27139972	27142394
uc003syk.3	HOXA3	3200	chr7	27145808	27166639
uc011jzl.2	HOXA3	3200	chr7	27145808	27159214
uc003sym.4	HOXA4	3201	chr7	27168125	27170399
uc003syn.2	HOXA5	3202	chr7	27180670	27183287
uc003syo.2	HOXA6	3203	chr7	27185201	27187393
uc003sys.3	HOXA7	3204	chr7	27193337	27196296
uc003syw.4	HOXA10	3206	chr7	27210209	27219880
uc011jzm.2	HOXA10	3206	chr7	27210209	27213955
uc003syt.3	HOXA9	3205	chr7	27202056	27205149
uc003syx.3	HOXA11	3207	chr7	27220775	27224835
uc003syy.3	HOXA11	3207	chr7	27220775	27224842
uc003szb.1	HOXA13	3209	chr7	27236498	27239725
uc003tav.3	NOD1	10392	chr7	30464142	30518393
uc010kvs.2	NOD1	10392	chr7	30491751	30518393
uc003tax.2	NOD1	10392	chr7	30496336	30518393
uc003tay.2	NOD1	10392	chr7	30496336	30518393
uc010kvt.2	NOD1	10392	chr7	30496336	30518393
uc010kvu.2	NOD1	10392	chr7	30496336	30518393
uc011kas.2	TBX20	57057	chr7	35242041	35293711
uc003tfo.4	SFRP4	6424	chr7	37945534	37956525
uc011kbh.2	GLI3	2737	chr7	42000547	42276618
uc011kbg.2	GLI3	2737	chr7	42000547	42192052
uc003tme.3	PURB	5814	chr7	44915891	44924960
uc003ttr.2	ZNF117	51351	chr7	64434829	64451414
uc003tyk.1	MLXIPL	51085	chr7	73007523	73038870
uc003tym.1	MLXIPL	51085	chr7	73007523	73038870
uc003tyl.1	MLXIPL	51085	chr7	73007523	73038870
uc003tyn.1	MLXIPL	51085	chr7	73007523	73038870
uc003tyo.1	MLXIPL	51085	chr7	73007523	73038870
uc003typ.1	MLXIPL	51085	chr7	73007531	73038870
uc003tyj.1	MLXIPL	51085	chr7	73007523	73012043
uc003tyq.1	MLXIPL	51085	chr7	73011039	73021154
uc003uqs.3	ZNF394	84124	chr7	99090853	99097877
uc003uqt.3	ZNF394	84124	chr7	99090853	99097877
uc003uqu.1	ZNF394	84124	chr7	99095460	99097877
uc003usq.3	ZNF3	7551	chr7	99667593	99679371
uc003usp.3	ZNF3	7551	chr7	99661652	99679371
uc010lgj.3	ZNF3	7551	chr7	99667593	99679371
uc003usr.3	ZNF3	7551	chr7	99667593	99679371
uc003ust.4	ZNF3	7551	chr7	99667593	99680359
uc003uss.3	ZNF3	7551	chr7	99667593	99679371
uc003utk.3	TAF6	6878	chr7	99704692	99717021
uc003utm.3	TAF6	6878	chr7	99704692	99716995
uc003uti.3	TAF6	6878	chr7	99704692	99716995
uc011kji.2	TAF6	6878	chr7	99704692	99717481
uc003uth.3	TAF6	6878	chr7	99704692	99712140
uc003utg.3	TAF6	6878	chr7	99704692	99711577
uc003uva.3	TSC22D4	81628	chr7	100064141	100076902
uc011kjv.2	TSC22D4	81628	chr7	100064141	100076902
uc010lgx.3	TSC22D4	81628	chr7	100064141	100076902
uc003uvc.4	TSC22D4	81628	chr7	100071413	100076902
uc003ver.2	SLC26A3	1811	chr7	107405911	107443678
uc003ves.2	SLC26A3	1811	chr7	107405911	107443678
uc003vhj.2	TFEC	22797	chr7	115575201	115670867
uc003vhk.2	TFEC	22797	chr7	115575201	115670867
uc003vhm.2	TFEC	22797	chr7	115575201	115608367
uc011kmw.2	TFEC	22797	chr7	115580005	115799950
uc003vhl.4	TFEC	22797	chr7	115580005	115670867
uc003vja.3	WNT2	7472	chr7	116916685	116963343
uc003viz.3	WNT2	7472	chr7	116916685	116963343
uc011kob.2	TMEM229A	730130	chr7	123670969	123673523
uc010lld.1	PAX4	5078	chr7	127250345	127255780
uc003vmf.2	PAX4	5078	chr7	127250345	127255724
uc003vmg.1	PAX4	5078	chr7	127250864	127255982
uc003vmh.3	PAX4	5078	chr7	127251804	127255724
uc003vtw.3	CREB3L2	64764	chr7	137559724	137686847
uc003vty.4	CREB3L2	64764	chr7	137597556	137686847
uc003vtv.3	CREB3L2	64764	chr7	137559724	137617754
uc003vtx.2	CREB3L2	64764	chr7	137569012	137686847
uc003vvd.4	HIPK2	28996	chr7	139246315	139477693
uc003vvf.4	HIPK2	28996	chr7	139246315	139477693
uc022aoj.1	NOBOX	135935	chr7	144094332	144107320
uc011kvg.2	GBX1	2636	chr7	150845675	150864867
uc003wjs.3	SMARCD3	6604	chr7	150936058	150945749
uc003wjt.3	SMARCD3	6604	chr7	150936058	150973820
uc003wju.3	SMARCD3	6604	chr7	150936058	150974231
uc011kvh.1	SMARCD3	6604	chr7	150937510	150945749
uc010lqa.1	SMARCD3	6604	chr7	150938343	150945749
uc003wmk.1	SHH	6469	chr7	155595557	155604967
uc003wmj.1	SHH	6469	chr7	155595557	155601766
uc003wmh.1	SHH	6469	chr7	155592735	155601766
uc003wmi.1	SHH	6469	chr7	155592735	155601766
uc003wnd.1	MNX1	3110	chr7	156797546	156803347
uc003wnc.1	MNX1	3110	chr7	156797546	156802129
uc022aqk.1	MNX1	3110	chr7	156797546	156802129
uc010lqr.1	MNX1	3110	chr7	156797546	156802129
uc003wna.3	MNX1	3110	chr7	156786744	156803347
uc003wmz.3	MNX1	3110	chr7	156786744	156802129
uc003wuc.2	GATA4	2626	chr8	11561716	11617509
uc011kxc.1	GATA4	2626	chr8	11565364	11617509
uc003wub.1	GATA4	2626	chr8	11534467	11617509
uc010lrz.1	GATA4	2626	chr8	11561716	11566437
uc011kxb.1	GATA4	2626	chr8	11534467	11566437
uc003xbv.3	SORBS3	10174	chr8	22409250	22433008
uc003xbw.4	SORBS3	10174	chr8	22423178	22433008
uc011kzk.1	SORBS3	10174	chr8	22409250	22424226
uc003xhe.3	HMBOX1	79618	chr8	28748224	28910242
uc003xhd.4	HMBOX1	79618	chr8	28747910	28910242
uc010lve.3	HMBOX1	79618	chr8	28747910	28910242
uc011lay.2	HMBOX1	79618	chr8	28821327	28910242
uc010lvd.3	HMBOX1	79618	chr8	28747910	28906838
uc003xhg.3	HMBOX1	79618	chr8	28827559	28910242
uc003xhf.3	HMBOX1	79618	chr8	28827559	28910242
uc003xjy.1	ZNF703	80139	chr8	37553300	37556396
uc003xox.2	IKBKB	3551	chr8	42128819	42190171
uc003xow.2	IKBKB	3551	chr8	42128819	42190171
uc011lcp.2	IKBKB	3551	chr8	42128819	42190171
uc011lcq.2	IKBKB	3551	chr8	42128819	42190171
uc010lxi.2	IKBKB	3551	chr8	42128819	42190171
uc011lcr.2	IKBKB	3551	chr8	42128819	42190171
uc011lco.2	IKBKB	3551	chr8	42128819	42180012
uc010lxj.2	IKBKB	3551	chr8	42128819	42190171
uc003xov.3	IKBKB	3551	chr8	42128819	42174729
uc010lxh.2	IKBKB	3551	chr8	42128819	42178362
uc022auj.1	IKBKB	3551	chr8	42183127	42190171
uc003xsb.4	SOX17	64321	chr8	55370494	55373456
uc003xwp.3	C8orf44-SGK3	100533105	chr8	67579786	67774257
uc003yar.3	HNF4G	3174	chr8	76452202	76479061
uc003yaq.3	HNF4G	3174	chr8	76320270	76479061
uc003yap.1	HNF4G	3174	chr8	76320182	76459916
uc003yau.2	ZFHX4	79776	chr8	77593514	77779521
uc003yaw.1	ZFHX4	79776	chr8	77616277	77768544
uc003yat.1	ZFHX4	79776	chr8	77593514	77620493
uc003yda.4	E2F5	1875	chr8	86089618	86126753
uc003ycz.4	E2F5	1875	chr8	86089618	86126753
uc010mab.3	E2F5	1875	chr8	86099909	86126753
uc003yee.3	RIPK2	8767	chr8	90769974	90803292
uc003yef.3	RIPK2	8767	chr8	90769974	90803292
uc003yhz.3	MTDH	92140	chr8	98656406	98742488
uc010mbf.3	MTDH	92140	chr8	98703179	98742488
uc010mbu.3	GRHL2	79977	chr8	102504667	102681952
uc011lhi.1	GRHL2	79977	chr8	102504667	102586239
uc010mbt.1	GRHL2	79977	chr8	102504667	102556298
uc011lhn.2	FZD6	8323	chr8	104311058	104345094
uc003ylj.3	FZD6	8323	chr8	104311058	104345094
uc003ylh.3	FZD6	8323	chr8	104310660	104345094
uc011lhp.2	FZD6	8323	chr8	104312183	104345094
uc011lho.2	FZD6	8323	chr8	104311058	104345094
uc003ymd.3	ZFPM2	23414	chr8	106331146	106816767
uc011lhs.2	ZFPM2	23414	chr8	106703117	106816767
uc003ypk.1	ZHX2	22882	chr8	123793900	123986755
uc003yrx.3	TRIB1	10221	chr8	126442562	126450644
uc011lis.2	TRIB1	10221	chr8	126444509	126450644
uc010mdn.3	TRIB1	10221	chr8	126445942	126450644
uc003ysf.3	POU5F1B	5462	chr8	128427856	128429441
uc003ysi.3	MYC	4609	chr8	128748314	128753680
uc022bbe.1	MYC	4609	chr8	128748314	128752723
uc003ysh.1	MYC	4609	chr8	128747764	128751018
uc003zbn.2	SCXB	100129885	chr8	145321516	145323045
uc003zbs.2	SCXB	100129885	chr8	145490602	145492131
uc003zbt.4	HSF1	3297	chr8	145515269	145538385
uc003zbu.4	HSF1	3297	chr8	145515269	145538385
uc003wtf.3	SOX7	83595	chr8	10581277	10588022
uc011kwz.2	SOX7	83595	chr8	10581277	10697299
uc003wxg.1	CNOT7	29883	chr8	17086739	17104387
uc003wxh.1	CNOT7	29883	chr8	17089021	17104387
uc003wxf.1	CNOT7	29883	chr8	17086739	17104104
uc003wxi.1	CNOT7	29883	chr8	17098802	17102756
uc003wzr.3	LZTS1	11178	chr8	20103675	20112803
uc010ltg.2	LZTS1	11178	chr8	20107232	20112803
uc003xas.3	HR	55806	chr8	21971931	21988565
uc003xat.3	HR	55806	chr8	21971931	21988565
uc010lts.2	HR	55806	chr8	21985598	21988565
uc011kzn.1	EGR3	1960	chr8	22545173	22549902
uc003xcm.1	EGR3	1960	chr8	22545173	22550815
uc011kzo.2	EGR3	1960	chr8	22545173	22550093
uc003xda.3	TNFRSF10A	8797	chr8	23048969	23082680
uc011kzx.2	NKX3-1	4824	chr8	23536205	23540450
uc011kzy.2	NKX2-6	137814	chr8	23559963	23564111
uc003xfx.2	CLU	1191	chr8	27454433	27468954
uc003xfz.2	CLU	1191	chr8	27454433	27472328
uc003xfy.2	CLU	1191	chr8	27454433	27469268
uc003xfw.2	CLU	1191	chr8	27454433	27468874
uc003xig.3	GTF2E2	2961	chr8	30436030	30515738
uc010lxb.3	KAT6A	7994	chr8	41786996	41909505
uc010lxc.3	KAT6A	7994	chr8	41786996	41909505
uc003xon.4	KAT6A	7994	chr8	41786996	41909505
uc010lxd.3	KAT6A	7994	chr8	41799566	41909505
uc003xqh.1	CEBPD	1052	chr8	48649475	48650726
uc003xqi.3	PRKDC	5591	chr8	48685668	48872743
uc003xqj.3	PRKDC	5591	chr8	48685668	48872743
uc003xqp.3	SNAI2	6591	chr8	49830238	49833999
uc003xra.2	ST18	9705	chr8	53023391	53322439
uc011ldq.1	ST18	9705	chr8	53023391	53130461
uc011ldr.1	ST18	9705	chr8	53023391	53130461
uc003xqz.2	ST18	9705	chr8	53023391	53130461
uc011lds.1	ST18	9705	chr8	53023391	53130461
uc003xrb.2	ST18	9705	chr8	53062291	53322439
uc010lyb.2	ST18	9705	chr8	53092685	53322309
uc003xrc.3	ST18	9705	chr8	53316260	53322309
uc003xsr.4	PLAG1	5324	chr8	57073467	57123859
uc010lyi.3	PLAG1	5324	chr8	57073467	57123859
uc010lyj.3	PLAG1	5324	chr8	57073467	57123859
uc003xsq.4	PLAG1	5324	chr8	57073467	57083983
uc003xyx.1	MSC	9242	chr8	72753776	72756731
uc003ybl.3	HEY1	23462	chr8	80676244	80680098
uc003ybm.3	HEY1	23462	chr8	80676244	80680098
uc010lzq.3	HEY1	23462	chr8	80676244	80678728
uc003yej.1	NBN	4683	chr8	90945563	90996899
uc003yei.1	NBN	4683	chr8	90945563	90996899
uc011lgb.1	NBN	4683	chr8	90945563	90996899
uc010mao.3	RUNX1T1	862	chr8	92967194	93107882
uc022axp.1	RUNX1T1	862	chr8	92967194	93107882
uc022axq.1	RUNX1T1	862	chr8	92967194	93107882
uc003yfd.3	RUNX1T1	862	chr8	92967194	93107490
uc022axr.1	RUNX1T1	862	chr8	92967194	93107882
uc022axs.1	RUNX1T1	862	chr8	92967194	93107882
uc003yfb.2	RUNX1T1	862	chr8	92967194	93029908
uc022axv.1	RUNX1T1	862	chr8	92967194	93115454
